Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP
G0,101,73,1e-06,4872,3,250,895,321,0.358659217877095,1376,22665725,6.0708404430037e-05,60.708404430037,321,272,574,0.541315345699831,0.358659217877095,0.431451612903226,0.85175625625,0.14824374375,0,4.37936520119155,4.53976611293904,0.113028618148891,-1.07497335974983,2852.87069625,3188.31477
G0-L1,101,73,1e-06,4872,2,250,895,0,0,0,12996,0,0,0,0,895,0,0,0,0.99990095625,9.904375e-05,0,20.6876906460864,31.046691982852,0.113028618148891,-1.07497335974983,21.48142625,238.776886875
GenGamma,101,73,1e-06,4872,3,250,895,482,0.53854748603352,57848,158043509,0.000366025788506126,366.025788506126,482,45392,413,0.0105070410254174,0.53854748603352,0.0206119438089333,0.0033444125,0.9966555875,0,1.02544969073657,0.184997867224127,0.113028618148891,-1.07497335974983,151.795640625,1009.404883125
GenGamma-exact,101,73,1e-06,4872,3,250,895,480,0.536312849162011,84223,154349793,0.00054566318725157,545.66318725157,480,67545,415,0.00705622932745314,0.536312849162011,0.0139291932675566,0.02648861875,0.97351138125,0,1.11908528000417,0.194063062883481,0.113028618148891,-1.07497335974983,405.621800625,1273.06583875
K,101,73,1e-06,4872,2,250,895,0,0,0,12996,0,0,0,0,895,0,0,0,0.99990095625,9.904375e-05,0,NaN,NaN,0.113028618148891,-1.07497335974983,7.8707225,224.451314375
Lognormal,101,73,1e-06,4872,2,250,895,179,0.2,1038,158561677,6.54634852278965e-06,6.54634852278965,179,134,716,0.571884984025559,0.2,0.29635761589404,0,1,0,0.33619728988894,0.00853832179181763,0.113028618148891,-1.07497335974983,5.641414375,220.995034375
Weibull,101,73,1e-06,4872,2,250,895,735,0.82122905027933,93681,158561677,0.000590817414222984,590.817414222984,735,21974,160,0.0323660222819147,0.82122905027933,0.0622775800711744,0,1,0,3.8148726164743,0.0914250873005693,0.113028618148891,-1.07497335974983,7.005890625,222.314771875
BurrXII,111,79,1e-06,6080,3,250,895,362,0.404469273743017,2268,92384727,2.45495123885575e-05,24.5495123885575,362,607,533,0.373581011351909,0.404469273743017,0.388412017167382,0.41451095625,0.58548904375,0,4.4713108151864,3.39497276613231,0.113004888864568,-1.07537504211345,297.694568125,538.849324375
CA-CFAR,111,79,1e-06,6080,0,250,895,317,0.354189944134078,1630,158561677,1.02799114567891e-05,10.2799114567891,317,422,578,0.428958051420839,0.354189944134078,0.388004895960832,0,1,0,NaN,NaN,0.113004888864568,-1.07537504211345,0,222.299761875
G0,111,79,1e-06,6080,3,250,895,291,0.325139664804469,1493,23368427,6.38896233794427e-05,63.8896233794427,291,266,604,0.522441651705566,0.325139664804469,0.400826446280992,0.84765420625,0.15234579375,0,4.7073780334693,5.01011271153517,0.113004888864568,-1.07537504211345,2860.342060625,3201.6703275
G0-L1,111,79,1e-06,6080,2,250,895,0,0,0,10774,0,0,0,0,895,0,0,0,0.9999163125,8.36875e-05,0,43.4640055117439,37.9133168341347,0.113004888864568,-1.07537504211345,21.58567625,241.508103125
GenGamma,111,79,1e-06,6080,3,250,895,470,0.525139664804469,59484,158024521,0.0003764225933012,376.4225933012,470,45082,425,0.0103178784685634,0.525139664804469,0.0202381208689474,0.00345791875,0.99654208125,0,1.02467586822378,0.166666244719277,0.113004888864568,-1.07537504211345,151.909450625,1013.283575
GenGamma-exact,111,79,1e-06,6080,3,250,895,470,0.525139664804469,86788,154376620,0.000562183574170752,562.183574170752,470,67988,425,0.006865523386602,0.525139664804469,0.0135538477066601,0.0263212125,0.9736787875,0,1.11827985241025,0.17515082520468,0.113004888864568,-1.07537504211345,404.14362625,1276.074829375
K,111,79,1e-06,6080,2,250,895,0,0,0,10774,0,0,0,0,895,0,0,0,0.9999163125,8.36875e-05,0,NaN,NaN,0.113004888864568,-1.07537504211345,7.7721275,226.968315
Lognormal,111,79,1e-06,6080,2,250,895,190,0.212290502793296,1138,158561677,7.17701793731659e-06,7.17701793731659,190,136,705,0.582822085889571,0.212290502793296,0.311220311220311,0,1,0,0.33616198490828,0.00783153616304627,0.113004888864568,-1.07537504211345,5.67007125,223.75448
Weibull,111,79,1e-06,6080,2,250,895,726,0.811173184357542,96425,158561677,0.000608122982957603,608.122982957603,726,22245,169,0.0316050672587175,0.811173184357542,0.0608396882594486,0,1,0,3.8152735503808,0.0830584996291601,0.113004888864568,-1.07537504211345,6.9984425,224.900155625
BurrXII,121,87,1e-06,7072,3,250,895,351,0.392178770949721,2507,92785216,2.70193906753421e-05,27.0193906753421,351,679,544,0.340776699029126,0.392178770949721,0.364675324675325,0.41218871875,0.58781128125,0,4.41776633698053,3.23165163934167,0.11297684296478,-1.07551061358394,298.93432375,543.267106875
CA-CFAR,121,87,1e-06,7072,0,250,895,320,0.357541899441341,1939,158561677,1.22286799476774e-05,12.2286799476774,320,489,575,0.395550061804697,0.357541899441341,0.375586854460094,0,1,0,NaN,NaN,0.11297684296478,-1.07551061358394,0,225.50762125
G0,121,87,1e-06,7072,3,250,895,261,0.291620111731844,1860,24018303,7.74409416019108e-05,77.4409416019108,261,337,634,0.436454849498328,0.291620111731844,0.349631614199598,0.8438759625,0.1561240375,0,5.01662564395307,5.31212835339998,0.11297684296478,-1.07551061358394,2844.28315125,3191.3785975
G0-L1,121,87,1e-06,7072,2,250,895,0,0,0,10724,0,0,0,0,895,0,0,0,0.99991749375,8.250625e-05,0,27.0579281335719,24.8507414434415,0.11297684296478,-1.07551061358394,21.426365625,244.463183125
GenGamma,121,87,1e-06,7072,3,250,895,478,0.534078212290503,62239,158015955,0.000393877947325003,393.877947325003,478,45350,417,0.0104303046172646,0.534078212290503,0.0204610149177065,0.003507025,0.996492975,0,1.02444654418853,0.155663342174783,0.11297684296478,-1.07551061358394,151.764731875,1013.58385
GenGamma-exact,121,87,1e-06,7072,3,250,895,477,0.532960893854749,89932,154395981,0.000582476301633784,582.476301633784,477,68663,418,0.0068990454150998,0.532960893854749,0.0136217605482973,0.02620390625,0.97379609375,0,1.11804120984909,0.163816947639775,0.11297684296478,-1.07551061358394,405.27926625,1279.037605
K,121,87,1e-06,7072,2,250,895,0,0,0,10724,0,0,0,0,895,0,0,0,0.99991749375,8.250625e-05,0,NaN,NaN,0.11297684296478,-1.07551061358394,7.83486062499999,230.1711225
Lognormal,121,87,1e-06,7072,2,250,895,195,0.217877094972067,1282,158561677,8.08518189423539e-06,8.08518189423539,195,167,700,0.538674033149171,0.217877094972067,0.310262529832936,0,1,0,0.33612025272474,0.00734571641495993,0.11297684296478,-1.07551061358394,5.645698125,226.80385375
Weibull,121,87,1e-06,7072,2,250,895,725,0.810055865921788,100325,158561677,0.000632719090124154,632.719090124154,725,22634,170,0.0310372875551179,0.810055865921788,0.059783953162365,0,1,0,3.81574758363232,0.0785658073390179,0.11297684296478,-1.07551061358394,7.067694375,228.163153125
BurrXII,131,93,1e-06,8512,3,250,895,348,0.388826815642458,2894,93170025,3.10614921483599e-05,31.0614921483599,348,728,547,0.323420074349442,0.388826815642458,0.353120243531202,0.40990634375,0.59009365625,0,4.36493936093484,3.111393458673,0.112998672637765,-1.07568697975754,298.07653375,546.50197
CA-CFAR,131,93,1e-06,8512,0,250,895,319,0.356424581005587,2146,158561677,1.35341656357482e-05,13.5341656357482,319,560,576,0.362912400455063,0.356424581005587,0.359639233370913,0,1,0,NaN,NaN,0.112998672637765,-1.07568697975754,0,229.580118125
G0,131,93,1e-06,8512,3,250,895,231,0.258100558659218,1820,24632784,7.3885274193936e-05,73.885274193936,231,309,664,0.427777777777778,0.258100558659218,0.321951219512195,0.840200725,0.159799275,0,5.37699905389975,5.69946852828774,0.112998672637765,-1.07568697975754,2846.73761375,3200.6891625
G0-L1,131,93,1e-06,8512,2,250,895,0,0,0,8153,0,0,0,0,895,0,0,0,0.99993315625,6.684375e-05,0,12.7054088149615,15.1035863476344,0.112998672637765,-1.07568697975754,21.511955625,248.674395625
GenGamma,131,93,1e-06,8512,3,250,895,477,0.532960893854749,64109,157995872,0.000405763765777374,405.763765777374,477,45209,418,0.0104408352668213,0.532960893854749,0.0204804534037483,0.00363090625,0.99636909375,0,1.02410856461772,0.142867943536889,0.112998672637765,-1.07568697975754,151.979905,1019.14391625
GenGamma-exact,131,93,1e-06,8512,3,250,895,476,0.531843575418994,92112,154394457,0.000596601729037461,596.601729037461,476,68859,419,0.00686521958606764,0.531843575418994,0.0135554606293607,0.0262166125,0.9737833875,0,1.11768938964917,0.15119023956108,0.112998672637765,-1.07568697975754,402.17898625,1279.931335625
K,131,93,1e-06,8512,2,250,895,0,0,0,8153,0,0,0,0,895,0,0,0,0.99993315625,6.684375e-05,0,NaN,NaN,0.112998672637765,-1.07568697975754,7.7700525,234.18509
Lognormal,131,93,1e-06,8512,2,250,895,197,0.220111731843575,1419,158561677,8.9491989921373e-06,8.9491989921373,197,176,698,0.528150134048257,0.220111731843575,0.310725552050473,0,1,0,0.336152718745684,0.00681604792539187,0.112998672637765,-1.07568697975754,5.717935625,231.00792375
Weibull,131,93,1e-06,8512,2,250,895,719,0.803351955307263,103705,158561677,0.000654035716335165,654.035716335165,719,22942,176,0.0303875575842103,0.803351955307263,0.0585600260628767,0,1,0,3.81537917722614,0.0726578181423643,0.112998672637765,-1.07568697975754,7.129079375,232.3368425
BurrXII,141,101,1e-06,9680,3,250,895,330,0.368715083798883,3265,93531477,3.49080342225324e-05,34.9080342225324,330,841,565,0.281810418445773,0.368715083798883,0.31945788964182,0.4077423375,0.5922576625,0,4.13677045335221,3.06639287876778,0.113271508139448,-1.07319738803827,299.373128125,550.919183125
CA-CFAR,141,101,1e-06,9680,0,250,895,320,0.357541899441341,2511,158561677,1.58361089987715e-05,15.8361089987715,320,637,575,0.334378265412748,0.357541899441341,0.345572354211663,0,1,0,NaN,NaN,0.113271508139448,-1.07319738803827,0,232.71970875
G0,141,101,1e-06,9680,3,250,895,208,0.232402234636872,1958,25193333,7.77189743016535e-05,77.7189743016535,208,314,687,0.398467432950192,0.232402234636872,0.293577981651376,0.83683891875,0.16316108125,0,5.82491235899838,6.29076809507482,0.113271508139448,-1.07319738803827,2843.9001075,3203.182571875
G0-L1,141,101,1e-06,9680,2,250,895,0,0,0,8579,0,0,0,0,895,0,0,0,0.999930275,6.9725e-05,0,18.482674508585,22.0913547274442,0.113271508139448,-1.07319738803827,21.727930625,251.95277625
GenGamma,141,101,1e-06,9680,3,250,895,483,0.539664804469274,66515,157982046,0.000421028855392846,421.028855392846,483,45381,412,0.0105311355311355,0.539664804469274,0.0206591244466306,0.00371875625,0.99628124375,0,1.02891366769951,0.137058646893137,0.113271508139448,-1.07319738803827,151.771558125,1022.900959375
GenGamma-exact,141,101,1e-06,9680,3,250,895,480,0.536312849162011,94823,154394289,0.000614161317845118,614.161317845118,480,69256,415,0.00688310198462774,0.536312849162011,0.0135917656553072,0.0262168625,0.9737831375,0,1.12269014697839,0.144513837772974,0.113271508139448,-1.07319738803827,402.0235175,1282.6063125
K,141,101,1e-06,9680,2,250,895,0,0,0,8579,0,0,0,0,895,0,0,0,0.999930275,6.9725e-05,0,NaN,NaN,0.113271508139448,-1.07319738803827,7.82393125,237.321556875
Lognormal,141,101,1e-06,9680,2,250,895,208,0.232402234636872,1617,158561677,1.01979244329006e-05,10.1979244329006,208,208,687,0.5,0.232402234636872,0.317315026697178,0,1,0,0.336558261179783,0.00653016045600391,0.113271508139448,-1.07319738803827,5.650815,234.0121775
Weibull,141,101,1e-06,9680,2,250,895,716,0.8,108049,158561677,0.000681431995702215,681.431995702215,716,23481,179,0.0295904450964996,0.8,0.0570699824645305,0,1,0,3.81078252206526,0.0688864482685632,0.113271508139448,-1.07319738803827,7.15705,235.372456875
BurrXII,151,109,1e-06,10920,3,250,895,328,0.366480446927374,3573,93889750,3.805527227413e-05,38.05527227413,328,906,567,0.26580226904376,0.366480446927374,0.308125880695162,0.4055604375,0.5944395625,0,4.02106331160476,3.03707661721764,0.113264576986894,-1.07260734485033,301.436571875,556.270440625
CA-CFAR,151,109,1e-06,10920,0,250,895,318,0.355307262569832,2811,158561677,1.77281172423523e-05,17.7281172423523,318,677,577,0.319597989949749,0.355307262569832,0.336507936507937,0,1,0,NaN,NaN,0.113264576986894,-1.07260734485033,0,235.816693125
G0,151,109,1e-06,10920,3,250,895,197,0.220111731843575,2019,25710244,7.85290096818996e-05,78.5290096818996,197,329,698,0.374524714828897,0.220111731843575,0.277269528501056,0.83373389375,0.16626610625,0,6.3095537921599,6.82618289747523,0.113264576986894,-1.07260734485033,2838.69675,3204.129129375
G0-L1,151,109,1e-06,10920,2,250,895,0,0,0,8872,0,0,0,0,895,0,0,0,0.999930025,6.9975e-05,0,15.7174922285327,20.2982249291557,0.113264576986894,-1.07260734485033,21.653024375,255.066116875
GenGamma,151,109,1e-06,10920,3,250,895,485,0.541899441340782,69017,157971533,0.000436895171486372,436.895171486372,485,45606,410,0.0105226616910026,0.541899441340782,0.0206444472821692,0.003783025,0.996216975,0,1.03001391086499,0.130393819047637,0.113264576986894,-1.07260734485033,151.32939625,1022.581731875
GenGamma-exact,151,109,1e-06,10920,3,250,895,484,0.540782122905028,97066,154388443,0.000628712862918114,628.712862918114,484,69561,411,0.00690984367192519,0.540782122905028,0.0136453340851424,0.02624614375,0.97375385625,0,1.12383485742697,0.13798416572381,0.113264576986894,-1.07260734485033,399.798853125,1283.134854375
K,151,109,1e-06,10920,2,250,895,0,0,0,8872,0,0,0,0,895,0,0,0,0.999930025,6.9975e-05,0,NaN,NaN,0.113264576986894,-1.07260734485033,7.835168125,240.509818125
Lognormal,151,109,1e-06,10920,2,250,895,212,0.236871508379888,1827,158561677,1.15223302034072e-05,11.5223302034072,212,219,683,0.491879350348028,0.236871508379888,0.319758672699849,0,1,0,0.336547973547001,0.00626579988681911,0.113264576986894,-1.07260734485033,5.649646875,237.208383125
Weibull,151,109,1e-06,10920,2,250,895,721,0.805586592178771,112590,158561677,0.000710070693815883,710.070693815883,721,23999,174,0.0291666666666667,0.805586592178771,0.0562951395666602,0,1,0,3.81089879242664,0.0654951810027709,0.113264576986894,-1.07260734485033,7.10049687499999,238.57419
BurrXII,11,7,1e-05,72,3,250,895,44,0.0491620111731844,3722,97995110,3.79814870354245e-05,3.79814870354245,44,2787,851,0.0155422112327799,0.0491620111731844,0.02361782071927,0.37980581875,0.62019418125,0,2.68102710843707,2.72439554613602,0.106947469577296,-0.910507787687074,343.6933075,568.278490625
CA-CFAR,11,7,1e-05,72,0,250,895,5,0.00558659217877095,651,158561677,4.10565788857039e-06,0.410565788857039,5,297,890,0.0165562913907285,0.00558659217877095,0.00835421888053467,0,1,0,NaN,NaN,0.106947469577296,-0.910507787687074,0,201.279233125
G0,11,7,1e-05,72,3,250,895,33,0.0368715083798883,2347,36866581,6.36619924152988e-05,6.36619924152988,33,1579,862,0.0204714640198511,0.0368715083798883,0.0263262863980854,0.76364936875,0.23635063125,0,23.5568116001475,37.4216394651059,0.106947469577296,-0.910507787687074,3171.28952625,3564.64002625
G0-L1,11,7,1e-05,72,2,250,895,0,0,0,35912,0,0,0,0,895,0,0,0,0.9996240375,0.0003759625,0,11.230179126338,17.7526318332673,0.106947469577296,-0.910507787687074,23.243655625,223.403318125
GenGamma,11,7,1e-05,72,3,250,895,226,0.252513966480447,292890,158086602,0.00185271867631135,185.271867631135,226,247816,669,0.000911136017287395,0.252513966480447,0.00181572044332502,0.00317335,0.99682665,0,1.41706657198999,1.91607349259589,0.106947469577296,-0.910507787687074,156.6399575,1062.96248125
GenGamma-exact,11,7,1e-05,72,3,250,895,209,0.233519553072626,205304,147257357,0.00139418501175462,139.418501175462,209,178162,686,0.00117171513306535,0.233519553072626,0.00233173050104314,0.0710668125,0.9289331875,0,1.56632363014206,1.95414895626981,0.106947469577296,-0.910507787687074,384.8894075,1241.2724425
K,11,7,1e-05,72,2,250,895,0,0,0,35912,0,0,0,0,895,0,0,0,0.9996240375,0.0003759625,0,NaN,NaN,0.106947469577296,-0.910507787687074,9.44271937499999,232.83971875
Lognormal,11,7,1e-05,72,2,250,895,14,0.0156424581005587,2365,158561677,1.49153316535622e-05,1.49153316535622,14,1200,881,0.0115321252059308,0.0156424581005587,0.0132764343290659,0,1,0,0.327028133319113,0.0581709051986545,0.106947469577296,-0.910507787687074,5.743831875,202.768608125
Weibull,11,7,1e-05,72,2,250,895,490,0.547486033519553,163960,158561677,0.00103404557205837,103.404557205837,490,87155,405,0.00559073535284386,0.547486033519553,0.0110684436412921,0,1,0,3.92183587312137,0.697346584998486,0.106947469577296,-0.910507787687074,7.221378125,204.488915625
BurrXII,15,11,1e-05,104,3,250,895,43,0.0480446927374302,3165,93878128,3.37139232260788e-05,3.37139232260788,43,2203,852,0.0191451469278718,0.0480446927374302,0.0273798153454314,0.4051886375,0.5948113625,0,2.93332997885689,3.16634889192662,0.10814782627847,-0.956445647969013,329.344855625,550.7048075
CA-CFAR,15,11,1e-05,104,0,250,895,36,0.0402234636871508,977,158561677,6.16164017992822e-06,0.616164017992822,36,402,859,0.0821917808219178,0.0402234636871508,0.054013503375844,0,1,0,NaN,NaN,0.10814782627847,-0.956445647969013,0,199.432019375
G0,15,11,1e-05,104,3,250,895,55,0.0614525139664804,2555,30682727,8.3271607507377e-05,8.3271607507377,55,1530,840,0.0347003154574132,0.0614525139664804,0.0443548387096774,0.8016340125,0.1983659875,0,27.9892642418803,46.1066429244285,0.10814782627847,-0.956445647969013,3110.44777875,3471.51969625
G0-L1,15,11,1e-05,104,2,250,895,0,0,0,38306,0,0,0,0,895,0,0,0,0.9995152875,0.0004847125,0,10.3456009247043,16.9425357763939,0.10814782627847,-0.956445647969013,23.02819,221.30938625
GenGamma,15,11,1e-05,104,3,250,895,219,0.244692737430168,260495,158235508,0.00164624870417833,164.624870417833,219,219982,676,0.000994545892162161,0.244692737430168,0.00198103991026522,0.0022228125,0.9977771875,0,1.28921810688802,1.53009300038649,0.10814782627847,-0.956445647969013,155.333928125,1042.7175775
GenGamma-exact,15,11,1e-05,104,3,250,895,216,0.241340782122905,204438,149680076,0.00136583308522639,136.583308522639,216,177165,679,0.00121771779390126,0.241340782122905,0.00242320895689829,0.0558273375,0.9441726625,0,1.40755036499733,1.56216132505969,0.10814782627847,-0.956445647969013,394.08614125,1250.025613125
K,15,11,1e-05,104,2,250,895,0,0,0,38306,0,0,0,0,895,0,0,0,0.9995152875,0.0004847125,0,NaN,NaN,0.10814782627847,-0.956445647969013,10.10455625,207.1606675
Lognormal,15,11,1e-05,104,2,250,895,13,0.0145251396648045,1692,158561677,1.06709264937959e-05,1.06709264937958,13,719,882,0.0177595628415301,0.0145251396648045,0.015980331899201,0,1,0,0.328857896641081,0.0494016494882826,0.10814782627847,-0.956445647969013,5.6029525,200.744321875
Weibull,15,11,1e-05,104,2,250,895,593,0.662569832402235,153748,158561677,0.000969641611446882,96.9641611446882,593,69532,302,0.00845632798573975,0.662569832402235,0.0166995212616164,0,1,0,3.90002344712921,0.575287730934135,0.10814782627847,-0.956445647969013,6.9755725,202.378040625
BurrXII,17,13,1e-05,120,3,250,895,68,0.0759776536312849,2987,92531305,3.22809669657204e-05,3.22809669657204,68,2021,827,0.0325514600287219,0.0759776536312849,0.0455764075067024,0.41348238125,0.58651761875,0,3.05329269068498,3.32341604455028,0.108657926385734,-0.972411188406006,325.315643125,546.8256775
CA-CFAR,17,13,1e-05,120,0,250,895,57,0.0636871508379888,1182,158561677,7.45451247970845e-06,0.745451247970845,57,429,838,0.117283950617284,0.0636871508379888,0.0825488776249095,0,1,0,NaN,NaN,0.108657926385734,-0.972411188406006,0,200.1175325
G0,17,13,1e-05,120,3,250,895,76,0.0849162011173184,2613,28605999,9.13444763806361e-05,9.13444763806361,76,1509,819,0.0479495268138801,0.0849162011173184,0.0612903225806452,0.8143796375,0.1856203625,0,29.7598563750378,49.3263411396633,0.108657926385734,-0.972411188406006,3103.25685625,3454.116203125
G0-L1,17,13,1e-05,120,2,250,895,0,0,0,41961,0,0,0,0,895,0,0,0,0.99945696875,0.00054303125,0,10.79374533644,17.5200308965361,0.108657926385734,-0.972411188406006,23.242468125,222.228884375
GenGamma,17,13,1e-05,120,3,250,895,212,0.236871508379888,243872,158248732,0.00154106764027657,154.106764027657,212,206227,683,0.00102693773947752,0.236871508379888,0.00204500950157717,0.0021388,0.9978612,0,1.24854452548129,1.41436669133154,0.108657926385734,-0.972411188406006,155.372345,1037.58864125
GenGamma-exact,17,13,1e-05,120,3,250,895,213,0.237988826815642,198068,150415329,0.00131680727833265,131.680727833265,213,171630,682,0.00123950350028805,0.237988826815642,0.00246616262779469,0.05120891875,0.94879108125,0,1.36370232344922,1.45280037066978,0.108657926385734,-0.972411188406006,396.921409375,1250.521486875
K,17,13,1e-05,120,2,250,895,0,0,0,41961,0,0,0,0,895,0,0,0,0.99945696875,0.00054303125,0,NaN,NaN,0.108657926385734,-0.972411188406006,9.294184375,206.96354
Lognormal,17,13,1e-05,120,2,250,895,21,0.023463687150838,1668,158561677,1.05195658343094e-05,1.05195658343094,21,623,874,0.0326086956521739,0.023463687150838,0.0272904483430799,0,1,0,0.329632548182294,0.0463680233878434,0.108657926385734,-0.972411188406006,5.67262375,201.42046125
Weibull,17,13,1e-05,120,2,250,895,628,0.701675977653631,150945,158561677,0.000951963947757692,95.1963947757692,628,64638,267,0.00962216161554255,0.701675977653631,0.0189839935913907,0,1,0,3.89085814255221,0.535778601129583,0.108657926385734,-0.972411188406006,6.99503125,203.05396875
BurrXII,21,15,1e-05,216,3,250,895,79,0.088268156424581,2266,88585822,2.55797140991704e-05,2.55797140991704,79,1345,816,0.0554775280898876,0.088268156424581,0.068132815868909,0.4379768875,0.5620231125,0,3.9092085787581,4.86745154255002,0.110109480339593,-1.03783730017263,308.6719375,530.415588125
CA-CFAR,21,15,1e-05,216,0,250,895,99,0.110614525139665,1351,158561677,8.52034379025898e-06,0.852034379025898,99,466,796,0.175221238938053,0.110614525139665,0.135616438356164,0,1,0,NaN,NaN,0.110109480339593,-1.03783730017263,0,201.56157875
G0,21,15,1e-05,216,3,250,895,110,0.122905027932961,2163,21218193,0.000101940820313964,10.1940820313964,110,1057,785,0.0942587832047986,0.122905027932961,0.106692531522793,0.86025809375,0.13974190625,0,34.9066209298952,66.7329959653408,0.110109480339593,-1.03783730017263,3034.254298125,3347.675921875
G0-L1,21,15,1e-05,216,2,250,895,0,0,0,42623,0,0,0,0,895,0,0,0,0.99946379375,0.00053620625,0,12.7943272315762,20.3016630787554,0.110109480339593,-1.03783730017263,22.91636875,223.1720525
GenGamma,21,15,1e-05,216,3,250,895,213,0.237988826815642,179328,158255241,0.00113315678436204,113.315678436204,213,152017,682,0.0013991985810944,0.237988826815642,0.00278204081632653,0.00210078125,0.99789921875,0,1.09943409181702,0.971125049343118,0.110109480339593,-1.03783730017263,156.14585125,1019.040196875
GenGamma-exact,21,15,1e-05,216,3,250,895,208,0.232402234636872,159886,152328315,0.00104961444627022,104.961444627022,208,137618,687,0.00150914921712884,0.232402234636872,0.00299882497963538,0.0392274125,0.9607725875,0,1.19608205717567,0.992690904568498,0.110109480339593,-1.03783730017263,404.437563125,1262.573468125
K,21,15,1e-05,216,2,250,895,0,0,0,42623,0,0,0,0,895,0,0,0,0.99946379375,0.00053620625,0,NaN,NaN,0.110109480339593,-1.03783730017263,9.10835562499999,208.07327125
Lognormal,21,15,1e-05,216,2,250,895,27,0.0301675977653631,1173,158561677,7.39775223240102e-06,0.739775223240102,27,389,868,0.0649038461538462,0.0301675977653631,0.0411899313501144,0,1,0,0.331827260432991,0.0346258682338068,0.110109480339593,-1.03783730017263,5.711865625,202.90996375
Weibull,21,15,1e-05,216,2,250,895,664,0.741899441340782,131869,158561677,0.000831657450242532,83.1657450242532,664,49919,231,0.0131269398809877,0.741899441340782,0.0257974280275069,0,1,0,3.86511816634206,0.398302193861767,0.110109480339593,-1.03783730017263,6.992355,204.44088125
BurrXII,31,21,1e-05,520,3,250,895,106,0.118435754189944,2012,88451129,2.2747024517912e-05,2.2747024517912,106,1048,789,0.0918544194107452,0.118435754189944,0.103465104929234,0.43858768125,0.56141231875,0,5.17627431416034,6.42024492251257,0.111411103887813,-1.07115647240394,300.067780625,523.632788125
CA-CFAR,31,21,1e-05,520,0,250,895,210,0.23463687150838,1556,158561677,9.81321609003921e-06,0.981321609003921,210,470,685,0.308823529411765,0.23463687150838,0.266666666666667,0,1,0,NaN,NaN,0.111411103887813,-1.07115647240394,0,204.097985
G0,31,21,1e-05,520,3,250,895,136,0.15195530726257,1720,17307815,9.9377073304747e-05,9.9377073304747,136,696,759,0.163461538461538,0.15195530726257,0.157498552403011,0.88428023125,0.11571976875,0,4.9248136277121,19.3255494458303,0.111411103887813,-1.07115647240394,2977.540349375,3271.8099375
G0-L1,31,21,1e-05,520,2,250,895,0,0,0,55374,0,0,0,0,895,0,0,0,0.9994544875,0.0005455125,0,15.2491516897008,23.125899445316,0.111411103887813,-1.07115647240394,22.78578125,225.3716925
GenGamma,31,21,1e-05,520,3,250,895,203,0.226815642458101,124599,158219670,0.000787506382739896,78.7506382739896,203,107661,692,0.00188199955499518,0.226815642458101,0.00373302439338354,0.0023174125,0.9976825875,0,1.03280164026158,0.55443151910083,0.111411103887813,-1.07115647240394,155.32277625,1004.32021375
GenGamma-exact,31,21,1e-05,520,3,250,895,197,0.220111731843575,123437,153486333,0.00080422144165761,80.422144165761,197,106632,698,0.00184406855816305,0.220111731843575,0.00365749508001931,0.03196094375,0.96803905625,0,1.12673448558486,0.577692206975184,0.111411103887813,-1.07115647240394,409.8330025,1253.84073125
K,31,21,1e-05,520,2,250,895,0,0,0,55374,0,0,0,0,895,0,0,0,0.9994544875,0.0005455125,0,NaN,NaN,0.111411103887813,-1.07115647240394,10.152460625,211.494291875
Lognormal,31,21,1e-05,520,2,250,895,56,0.0625698324022346,960,158561677,6.05442637945864e-06,0.605442637945864,56,244,839,0.186666666666667,0.0625698324022346,0.0937238493723849,0,1,0,0.333783008349141,0.0229034148828289,0.111411103887813,-1.07115647240394,5.729381875,205.436055
Weibull,31,21,1e-05,520,2,250,895,732,0.817877094972067,121546,158561677,0.000766553446580916,76.6553446580916,732,41146,163,0.0174793447633602,0.817877094972067,0.0342271994014916,0,1,0,3.84246615692305,0.256578185689142,0.111411103887813,-1.07115647240394,7.136899375,207.10174125
BurrXII,41,27,1e-05,952,3,250,895,122,0.136312849162011,2065,89136821,2.31666327880372e-05,2.31666327880372,122,1028,773,0.106086956521739,0.136312849162011,0.119315403422983,0.43420771875,0.56579228125,0,5.71641928363199,6.01438904531512,0.112441131798361,-1.07553943739774,296.977021875,523.546781875
CA-CFAR,41,27,1e-05,952,0,250,895,257,0.287150837988827,1789,158561677,1.1282675825887e-05,1.1282675825887,257,483,638,0.347297297297297,0.287150837988827,0.314373088685015,0,1,0,NaN,NaN,0.112441131798361,-1.07553943739774,0,207.156599375
G0,41,27,1e-05,952,3,250,895,138,0.154189944134078,1784,17620227,0.000101247276780259,10.1247276780259,138,591,757,0.189300411522634,0.154189944134078,0.169950738916256,0.8821668625,0.1178331375,0,2.93737360443126,4.12743996890828,0.112441131798361,-1.07553943739774,2933.17622125,3231.283835625
G0-L1,41,27,1e-05,952,2,250,895,0,0,0,51978,0,0,0,0,895,0,0,0,0.9995691375,0.0004308625,0,17.1496118111588,24.9261510943039,0.112441131798361,-1.07553943739774,22.39058125,227.744059375
