Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP,Pfa_CI_Lo,Pfa_CI_Hi,Ratio_CI_Lo,Ratio_CI_Hi,CI_Width
G0-L1,61,49,0.0001,1320,2,60,189,1,0.00529100529100529,0,5932,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.99967484375,0.00032515625,0,24.2000841753103,39.0918690267072,0.110639654706373,-1.06152903732262,25.1653802083333,267.486705729167,0,0.00062166768487912,0,6.2166768487912,0.00062166768487912
GenGamma,61,49,0.0001,1320,3,60,189,115,0.608465608465608,48046,37808902,0.00127075893396746,12.7075893396746,115,38926,74,0.00294562126994698,0.608465608465608,0.00586286005607953,0.00294697916666666,0.997053020833333,0,1.05013819986012,0.367220464383703,0.110639654706373,-1.06152903732262,173.649591145833,1153.32162760417,0.00125942840008505,0.00128216594210886,12.5942840008505,12.8216594210886,2.27375420238118e-05
GenGamma-exact,61,49,0.0001,1320,3,60,189,115,0.608465608465608,45293,37085378,0.0012213169298153,12.213169298153,115,36589,74,0.00313317349607672,0.608465608465608,0.00623424497872225,0.021805546875,0.978194453125,0,1.14474205448474,0.380336656908066,0.110639654706373,-1.06152903732262,478.110716145833,1470.27047395833,0.00121010163757753,0.00123261019962285,12.1010163757753,12.3261019962285,2.25085620453244e-05
K,61,49,0.0001,1320,2,60,189,1,0.00529100529100529,0,5932,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.99967484375,0.00032515625,0,NaN,NaN,0.110639654706373,-1.06152903732262,9.8377890625,251.276463541667,0,0.00062166768487912,0,6.2166768487912,0.00062166768487912
Lognormal,61,49,0.0001,1320,2,60,189,83,0.439153439153439,1311,37914812,3.45775155102971e-05,0.345775155102971,83,265,106,0.238505747126437,0.439153439153439,0.309124767225326,0,1,0,0.332623285193766,0.0155161714531265,0.110639654706373,-1.06152903732262,6.71525520833333,246.614455729167,3.27309199013332e-05,3.6501152402171e-05,0.327309199013332,0.36501152402171,3.77023250083785e-06
Weibull,61,49,0.0001,1320,2,60,189,186,0.984126984126984,59666,37914812,0.00157368576692402,15.7368576692402,186,22053,3,0.00836368541750978,0.984126984126984,0.0165864098448368,0,1,0,3.85591199689274,0.166570278545074,0.110639654706373,-1.06152903732262,8.82699479166667,248.379966145833,0.00156109351296609,0.00158635422316523,15.6109351296609,15.8635422316523,2.52607101991315e-05
BurrXII,71,57,0.0001,1792,3,60,189,94,0.497354497354497,2696,22732608,0.000118596159314409,1.18596159314409,94,1181,95,0.0737254901960784,0.497354497354497,0.128415300546448,0.395812552083333,0.604187447916667,0,5.79208426850182,5.9041382207096,0.110824169448695,-1.05298957290805,343.91575,609.417796875,0.000114161497893522,0.000123158936714675,1.14161497893522,1.23158936714675,8.99743882115299e-06
CA-CFAR,71,57,0.0001,1792,0,60,189,139,0.735449735449735,3107,37914812,8.19468655152503e-05,0.819468655152503,139,671,50,0.171604938271605,0.735449735449735,0.278278278278278,0,1,0,NaN,NaN,0.110824169448695,-1.05298957290805,0,242.603013020833,7.90905902309425e-05,8.48799271941813e-05,0.790905902309425,0.848799271941812,5.78933696323872e-06
G0,71,57,0.0001,1792,3,60,189,99,0.523809523809524,1777,5371147,0.000330841810883225,3.30841810883225,99,442,90,0.182994454713494,0.523809523809524,0.271232876712329,0.8492871875,0.1507128125,0,3.44750608400209,4.06227273385519,0.110824169448695,-1.05298957290805,3287.4151953125,3651.93282552083,0.000315638850927927,0.000346587587223779,3.15638850927927,3.46587587223779,3.09487362958519e-05
G0-L1,71,57,0.0001,1792,2,60,189,1,0.00529100529100529,0,4239,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999739869791667,0.000260130208333333,0,36.3617921721328,46.0511850167963,0.110824169448695,-1.05298957290805,23.4743854166667,263.318513020833,0,0.000869845445606142,0,8.69845445606142,0.000869845445606142
GenGamma,71,57,0.0001,1792,3,60,189,130,0.687830687830688,46815,37800405,0.00123847879407641,12.3847879407641,130,37352,59,0.00346833146577024,0.687830687830688,0.00690186084786706,0.00315736979166667,0.996842630208333,0,1.06820295292636,0.318539040062553,0.110824169448695,-1.05298957290805,170.8473515625,1150.11369270833,0.00122729198291891,0.00124974210317125,12.2729198291891,12.4974210317125,2.24501202523383e-05
GenGamma-exact,71,57,0.0001,1792,3,60,189,128,0.677248677248677,44732,37102835,0.00120562215798335,12.0562215798335,128,35366,61,0.00360624330872824,0.677248677248677,0.00717428467337388,0.0213498697916667,0.978650130208333,0,1.16345471661516,0.32783353500139,0.110824169448695,-1.05298957290805,468.268419270833,1453.28358333333,0.00119448185436203,0.00121684040571012,11.9448185436203,12.1684040571012,2.23585513480903e-05
K,71,57,0.0001,1792,2,60,189,1,0.00529100529100529,0,4239,0,0,1,0,188,1,0.00529100529100529,0.0105263157894737,0.999739869791667,0.000260130208333333,0,NaN,NaN,0.110824169448695,-1.05298957290805,9.2625234375,248.157877604167,0,0.000869845445606142,0,8.69845445606142,0.000869845445606142
Lognormal,71,57,0.0001,1792,2,60,189,89,0.470899470899471,1450,37914812,3.82436289015491e-05,0.382436289015491,89,235,100,0.274691358024691,0.470899470899471,0.346978557504873,0,1,0,0.332900051392152,0.0134740906768306,0.110824169448695,-1.05298957290805,6.58441927083333,244.1888046875,3.63003068314936e-05,4.0263957034043e-05,0.363003068314936,0.40263957034043,3.96365020254944e-06
Weibull,71,57,0.0001,1792,2,60,189,185,0.978835978835979,60668,37914812,0.00160011343324081,16.0011343324081,185,21815,4,0.00840909090909091,0.978835978835979,0.0166749290188832,0,1,0,3.85271732834803,0.145136832181941,0.110824169448695,-1.05298957290805,8.07946354166667,245.385888020833,0.00158741584379934,0.00161288722005274,15.8741584379934,16.1288722005274,2.54713762533984e-05
BurrXII,81,65,0.0001,2336,3,60,189,107,0.566137566137566,2929,22897953,0.00012791536431226,1.2791536431226,107,1167,82,0.0839874411302983,0.566137566137566,0.146274777853725,0.391643046875,0.608356953125,0,4.91096245046534,5.85596812436119,0.110926293226674,-1.05249276558247,352.262684895833,619.7978984375,0.000123324679655359,0.000132633204281823,1.23324679655359,1.32633204281823,9.30852462646323e-06
CA-CFAR,81,65,0.0001,2336,0,60,189,152,0.804232804232804,3315,37914812,8.74328481438864e-05,0.874328481438863,152,732,37,0.171945701357466,0.804232804232804,0.28331780055918,0,1,0,NaN,NaN,0.110926293226674,-1.05249276558247,0,243.598080729167,8.44816946157798e-05,9.04607725584477e-05,0.844816946157797,0.904607725584477,5.97907794266792e-06
G0,81,65,0.0001,2336,3,60,189,105,0.555555555555556,1609,5612437,0.000286684732496775,2.86684732496775,105,429,84,0.196629213483146,0.555555555555556,0.29045643153527,0.84335046875,0.15664953125,0,3.61395008170128,4.02918464712834,0.110926293226674,-1.05249276558247,3283.33065104167,3655.59329166667,0.000272848160435739,0.000301041039380501,2.72848160435739,3.01041039380501,2.81928789447614e-05
G0-L1,81,65,0.0001,2336,2,60,189,0,0,0,3273,0,0,0,0,189,0,0,0,0.999778932291667,0.000221067708333333,0,30.6233356765926,37.7382530571412,0.110926293226674,-1.05249276558247,24.2769583333333,264.885401041667,0,0.0011264287912702,0,11.264287912702,0.0011264287912702
GenGamma,81,65,0.0001,2336,3,60,189,136,0.71957671957672,46080,37790408,0.00121935703896079,12.1935703896079,136,36410,53,0.00372133749247524,0.71957671957672,0.00740438274125493,0.0034103125,0.9965896875,0,1.06912795198773,0.28599619425974,0.110926293226674,-1.05249276558247,170.225072916667,1150.65648958333,0.0012082555482471,0.00123053505172928,12.082555482471,12.3053505172928,2.22795034821777e-05
GenGamma-exact,81,65,0.0001,2336,3,60,189,136,0.71957671957672,44735,37119067,0.00120517576586718,12.0517576586718,136,34893,53,0.00388249735933084,0.71957671957672,0.00772332330058493,0.020927890625,0.979072109375,0,1.16441362612749,0.290688339772021,0.110926293226674,-1.05249276558247,481.180294270833,1463.48114322917,0.00119403995713823,0.00121638948468251,11.9403995713823,12.1638948468251,2.23495275442859e-05
K,81,65,0.0001,2336,2,60,189,0,0,0,3273,0,0,0,0,189,0,0,0,0.999778932291667,0.000221067708333333,0,NaN,NaN,0.110926293226674,-1.05249276558247,9.16125,248.8346875,0,0.0011264287912702,0,11.264287912702,0.0011264287912702
Lognormal,81,65,0.0001,2336,2,60,189,104,0.55026455026455,1484,37914812,3.91403760619992e-05,0.391403760619992,104,229,85,0.312312312312312,0.55026455026455,0.398467432950192,0,1,0,0.333053356004506,0.0120115427556151,0.110926293226674,-1.05249276558247,6.34705208333333,244.5774453125,3.71741094577994e-05,4.11836408608827e-05,0.371741094577994,0.411836408608827,4.0095314030833e-06
Weibull,81,65,0.0001,2336,2,60,189,185,0.978835978835979,61336,37914812,0.00161773187745201,16.1773187745201,185,21468,4,0.00854385073661848,0.978835978835979,0.016939840673931,0,1,0,3.85094490884055,0.128384842199763,0.110926293226674,-1.05249276558247,9.0183515625,247.116716145833,0.00160496454927284,0.00163057539973838,16.0496454927284,16.3057539973838,2.56108504655371e-05
BurrXII,91,73,0.0001,2952,3,60,189,118,0.624338624338624,3004,23024253,0.000130471116695947,1.30471116695947,118,1194,71,0.0899390243902439,0.624338624338624,0.157228514323784,0.388581119791667,0.611418880208333,0,4.6042723592477,5.28728261440035,0.11098521737365,-1.05118857213264,355.4051796875,630.574994791667,0.000125847011024106,0.000135221669723818,1.25847011024106,1.35221669723818,9.37465869971203e-06
CA-CFAR,91,73,0.0001,2952,0,60,189,157,0.830687830687831,3534,37914812,9.32089548538444e-05,0.932089548538445,157,804,32,0.163371488033299,0.830687830687831,0.27304347826087,0,1,0,NaN,NaN,0.11098521737365,-1.05118857213264,0,251.163377604167,9.01610708590527e-05,9.63335948251166e-05,0.901610708590527,0.963335948251166,6.17252396606388e-06
G0,91,73,0.0001,2952,3,60,189,100,0.529100529100529,1761,5840177,0.000301531956993769,3.01531956993769,100,399,89,0.200400801603206,0.529100529100529,0.290697674418605,0.837787317708333,0.162212682291667,0,3.82074919982782,4.00539248081427,0.11098521737365,-1.05118857213264,3239.88824479167,3623.61029427083,0.000287613594746199,0.000315949588763853,2.87613594746199,3.15949588763853,2.83359940176538e-05
G0-L1,91,73,0.0001,2952,2,60,189,0,0,0,3063,0,0,0,0,189,0,0,0,0.999816276041667,0.000183723958333333,0,25.7456361596839,31.1109213460434,0.11098521737365,-1.05118857213264,25.1007890625,273.1726015625,0,0.00120361051957429,0,12.0361051957429,0.00120361051957429
GenGamma,91,73,0.0001,2952,3,60,189,141,0.746031746031746,45644,37783033,0.00120805547823543,12.0805547823543,141,35577,48,0.00394758945069713,0.746031746031746,0.00785362185646253,0.00361752604166667,0.996382473958333,0,1.07167175823756,0.258335642082335,0.11098521737365,-1.05118857213264,174.341622395833,1163.06342708333,0.00119700453257695,0.00121918296319235,11.9700453257695,12.1918296319235,2.2178430615393e-05
GenGamma-exact,91,73,0.0001,2952,3,60,189,141,0.746031746031746,44707,37128193,0.00120412539333654,12.0412539333654,141,34463,48,0.00407467344815628,0.746031746031746,0.00810507860776593,0.0207059635416667,0.979294036458333,0,1.16704879169121,0.263507042252568,0.11098521737365,-1.05118857213264,465.4387421875,1457.7306796875,0.00119299580862587,0.00121533286918642,11.9299580862587,12.1533286918642,2.23370605605525e-05
K,91,73,0.0001,2952,2,60,189,0,0,0,3063,0,0,0,0,189,0,0,0,0.999816276041667,0.000183723958333333,0,NaN,NaN,0.11098521737365,-1.05118857213264,9.12388802083333,256.206513020833,0,0.00120361051957429,0,12.0361051957429,0.00120361051957429
Lognormal,91,73,0.0001,2952,2,60,189,116,0.613756613756614,1579,37914812,4.16459931279628e-05,0.416459931279628,116,235,73,0.33048433048433,0.613756613756614,0.42962962962963,0,1,0,0.33314156050009,0.0107589267587573,0.11098521737365,-1.05118857213264,6.63875,252.3568671875,3.96169751227345e-05,4.37519886789284e-05,0.396169751227345,0.437519886789283,4.13501355619382e-06
Weibull,91,73,0.0001,2952,2,60,189,186,0.984126984126984,62656,37914812,0.00165254676721066,16.5254676721066,186,21408,3,0.00861350375104196,0.984126984126984,0.0170775375292659,0,1,0,3.8499309241617,0.116589695949014,0.11098521737365,-1.05118857213264,8.03411458333333,253.445372395833,0.00163964274510802,0.00166552697699917,16.3964274510802,16.6552697699917,2.58842318911477e-05
BurrXII,101,73,0.0001,4872,3,60,189,105,0.555555555555556,3000,23111640,0.000129804721776559,1.29804721776559,105,1221,84,0.0791855203619909,0.555555555555556,0.138613861386139,0.386390989583333,0.613609010416667,0,3.95640212744837,4.45561341468358,0.111003394946781,-1.05401158936635,345.71096875,635.105575520833,0.000125201194218894,0.000134534219261533,1.25201194218894,1.34534219261533,9.33302504263934e-06
CA-CFAR,101,73,0.0001,4872,0,60,189,153,0.80952380952381,3541,37914812,9.33935792692312e-05,0.933935792692312,153,819,36,0.157407407407407,0.80952380952381,0.263565891472868,0,1,0,NaN,NaN,0.111003394946781,-1.05401158936635,0,265.841255208333,9.03426536200908e-05,9.65212604398062e-05,0.903426536200908,0.965212604398062,6.17860681971537e-06
G0,101,73,0.0001,4872,3,60,189,92,0.486772486772487,1667,6034126,0.000276262046897927,2.76262046897927,92,387,97,0.192066805845511,0.486772486772487,0.275449101796407,0.832857421875,0.167142578125,0,4.16725395999812,4.15448152034619,0.111003394946781,-1.05401158936635,3237.44992447917,3638.19571614583,0.000263159635885017,0.000289847811098964,2.63159635885017,2.89847811098964,2.66881752139462e-05
G0-L1,101,73,0.0001,4872,2,60,189,0,0,0,2450,0,0,0,0,189,0,0,0,0.999861796875,0.000138203125,0,15.8371119441564,23.0352080976059,0.111003394946781,-1.05401158936635,24.9596380208333,287.671684895833,0,0.00150453213832397,0,15.0453213832397,0.00150453213832397
GenGamma,101,73,0.0001,4872,3,60,189,141,0.746031746031746,44389,37773082,0.00117514901219869,11.7514901219869,141,34533,48,0.00406644748226337,0.746031746031746,0.00808880475002151,0.00384684895833333,0.996153151041667,0,1.06612373130115,0.205346621438294,0.111003394946781,-1.05401158936635,175.590283854167,1177.60718229167,0.0011642483484908,0.00118612624211567,11.642483484908,11.8612624211567,2.18778936248692e-05
GenGamma-exact,101,73,0.0001,4872,3,60,189,140,0.740740740740741,43437,37137239,0.00116963460853942,11.6963460853942,140,33216,49,0.00419714594076028,0.740740740740741,0.00834699657176927,0.020437109375,0.979562890625,0,1.16130039276848,0.20917345458784,0.111003394946781,-1.05401158936635,466.45959375,1471.76890625,0.00115866709197033,0.00118068000446174,11.5866709197033,11.8068000446174,2.20129124914143e-05
K,101,73,0.0001,4872,2,60,189,0,0,0,2450,0,0,0,0,189,0,0,0,0.999861796875,0.000138203125,0,NaN,NaN,0.111003394946781,-1.05401158936635,8.88680729166667,270.655145833333,0,0.00150453213832397,0,15.0453213832397,0.00150453213832397
Lognormal,101,73,0.0001,4872,2,60,189,110,0.582010582010582,1588,37914812,4.18833673763172e-05,0.418833673763172,110,237,79,0.31700288184438,0.582010582010582,0.41044776119403,0,1,0,0.333169210293858,0.00856041806603747,0.111003394946781,-1.05401158936635,6.7293984375,267.3472265625,3.98485036457751e-05,4.39952067908964e-05,0.39848503645775,0.439952067908964,4.14670314512138e-06
Weibull,101,73,0.0001,4872,2,60,189,186,0.984126984126984,62630,37914812,0.00165186101938208,16.5186101938208,186,21033,3,0.00876572882793723,0.984126984126984,0.0173766816143498,0,1,0,3.84960288239972,0.0930492942571284,0.111003394946781,-1.05401158936635,8.39821875,268.705893229167,0.00163895967568844,0.00166483855088774,16.3895967568844,16.6483855088774,2.58788751992954e-05
BurrXII,111,79,0.0001,6080,3,60,189,101,0.534391534391534,3318,23205339,0.000142984336492563,1.42984336492563,101,1278,88,0.0732414793328499,0.534391534391534,0.128826530612245,0.3841278125,0.6158721875,0,3.96960727525243,4.05985172887076,0.11102570698336,-1.05262501155101,346.5296015625,626.568713541667,0.000138160424948114,0.000147933668443,1.38160424948114,1.47933668443,9.77324349488596e-06
CA-CFAR,111,79,0.0001,6080,0,60,189,155,0.82010582010582,3849,37914812,0.00010151705354625,1.0151705354625,155,849,34,0.154382470119522,0.82010582010582,0.259849119865884,0,1,0,NaN,NaN,0.11102570698336,-1.05262501155101,0,258.080856770833,9.83351509674784e-05,0.000104775692790409,0.983351509674784,1.04775692790409,6.44054182293052e-06
G0,111,79,0.0001,6080,3,60,189,82,0.433862433862434,1918,6238563,0.00030744259535409,3.0744259535409,82,409,107,0.167006109979633,0.433862433862434,0.241176470588235,0.827848177083333,0.172151822916667,0,4.40169442471024,4.43882719211046,0.11102570698336,-1.05262501155101,3190.1913828125,3587.83667447917,0.000293837986641974,0.000321514430107359,2.93837986641974,3.21514430107359,2.76764434653851e-05
G0-L1,111,79,0.0001,6080,2,60,189,0,0,0,1744,0,0,0,0,189,0,0,0,0.99989484375,0.00010515625,0,53.6941837705077,34.6476052061009,0.11102570698336,-1.05262501155101,24.242578125,278.850513020833,0,0.0021129477496899,0,21.129477496899,0.0021129477496899
GenGamma,111,79,0.0001,6080,3,60,189,139,0.735449735449735,44512,37765435,0.00117864391076126,11.7864391076126,139,34099,50,0.00405981657807115,0.735449735449735,0.00807505736776367,0.004024296875,0.995975703125,0,1.06884572733267,0.185521623858735,0.11102570698336,-1.05262501155101,172.872973958333,1159.679421875,0.00116772592879523,0.00118963847373405,11.6772592879523,11.8963847373405,2.19125449388204e-05
GenGamma-exact,111,79,0.0001,6080,3,60,189,139,0.735449735449735,43351,37140340,0.00116722140938936,11.6722140938936,139,32615,50,0.00424375648775722,0.735449735449735,0.00843881856540084,0.0203307291666667,0.979669270833333,0,1.16412057668997,0.190584246238796,0.11102570698336,-1.05262501155101,467.728791666667,1455.47525,0.00115626568232336,0.00117825500980773,11.5626568232336,11.7825500980773,2.19893274843691e-05
K,111,79,0.0001,6080,2,60,189,0,0,0,1744,0,0,0,0,189,0,0,0,0.99989484375,0.00010515625,0,NaN,NaN,0.11102570698336,-1.05262501155101,9.349671875,263.1921953125,0,0.0021129477496899,0,21.129477496899,0.0021129477496899
Lognormal,111,79,0.0001,6080,2,60,189,108,0.571428571428571,1722,37914812,4.541760618515e-05,0.4541760618515,108,253,81,0.299168975069252,0.571428571428571,0.392727272727273,0,1,0,0.333202714602314,0.00778008052890897,0.11102570698336,-1.05262501155101,6.78026041666667,259.323213541667,4.3297589986355e-05,4.76145720592001e-05,0.43297589986355,0.476145720592001,4.31698207284512e-06
