Detector,Sli,Guard,Pfa,N,NMoments,Images,ShipsTotal,ShipsDetected,Pd_pooled,FalsePixels,BackgroundPixels,Pfa_pooled,PfaRatio,TP,FP,FN,Precision_pooled,Recall_pooled,F1_pooled,FractionInvalid,CoverageFraction,MaxLogMismatchPct,MedianShape,IQRShape,MedianC2,MedianSkew,EstMsPerMP,TotalMsPerMP,Pfa_CI_Lo,Pfa_CI_Hi,Ratio_CI_Lo,Ratio_CI_Hi,CI_Width
G0,61,49,1e-05,1320,3,60,131,34,0.259541984732824,235,1898377,0.000123789953207398,12.3789953207398,34,45,97,0.430379746835443,0.259541984732824,0.323809523809524,0.775708525348718,0.224291474651282,0,7.83782044332114,13.3272240424506,0.120859912683503,-1.87387082722363,4203.84218619793,4757.63500864269,0.000108468399637035,0.00014066908933132,10.8468399637035,14.066908933132,3.22006896942848e-05
G0-L1,61,49,1e-05,1320,2,60,131,8,0.0610687022900763,10,383144,2.60998475768902e-05,2.60998475768901,8,2,123,0.8,0.0610687022900763,0.113475177304965,0.95629983720312,0.0437001627968797,0,9.41912835064132,12.5954591902057,0.120859912683503,-1.87387082722363,59.7191878068461,397.749281232339,1.25159600772518e-05,4.79980234032449e-05,1.25159600772518,4.79980234032449,3.54820633259931e-05
GenGamma,61,49,1e-05,1320,3,60,131,102,0.778625954198473,50000,9225542,0.00541973577270582,541.973577270582,102,23993,29,0.00423324341149616,0.778625954198473,0.00842070502765624,0.0154921421698848,0.984507857830115,0,0.272717863047107,0.352214670528147,0.120859912683503,-1.87387082722363,220.835820765106,1612.80622976702,0.00537246053114694,0.00546732181200297,537.246053114694,546.732181200297,9.48612808560284e-05
GenGamma-exact,61,49,1e-05,1320,3,60,131,89,0.679389312977099,15532,5562883,0.00279207741741108,279.207741741108,89,6785,42,0.0129473377945883,0.679389312977099,0.0254104211277659,0.391242801744903,0.608757198255097,0,0.673522857614223,0.913800242204891,0.120859912683503,-1.87387082722363,392.579812882717,1269.7602360223,0.00274839798865965,0.00283627563547124,274.839798865965,283.627563547124,8.78776468115827e-05
K,61,49,1e-05,1320,2,60,131,9,0.0687022900763359,17,383144,4.43697408807133e-05,4.43697408807133,9,4,122,0.692307692307692,0.0687022900763359,0.125,0.95629983720312,0.0437001627968797,0,NaN,NaN,0.120859912683503,-1.87387082722363,38.9403296194274,348.105188119537,2.58472147901049e-05,7.10393059715302e-05,2.58472147901049,7.10393059715302,4.51920911814254e-05
Lognormal,61,49,1e-05,1320,2,60,131,30,0.229007633587786,4074,9394273,0.00043366847014133,43.366847014133,30,90,101,0.25,0.229007633587786,0.239043824701195,0,1,0,0.347645253147904,0.0373849795842907,0.120859912683503,-1.87387082722363,11.0889890484347,317.341682574267,0.000420455670125181,0.000447190725154037,42.0455670125181,44.7190725154037,2.67350550288562e-05
Weibull,61,49,1e-05,1320,2,60,131,105,0.801526717557252,12608,9394273,0.0013420942738198,134.20942738198,105,1902,26,0.0523168908819133,0.801526717557252,0.09822263797942,0,1,0,3.6893309274944,0.362011498071689,0.120859912683503,-1.87387082722363,13.8945312284641,319.928965293916,0.00131878404148422,0.00136571269761655,131.878404148422,136.571269761655,4.69286561323339e-05
BurrXII,71,57,1e-05,1792,3,60,131,51,0.389312977099237,361,3791086,9.52233739883506e-05,9.52233739883506,51,106,80,0.32484076433121,0.389312977099237,0.354166666666667,0.573958553259213,0.426041446740787,0,2.27206218644891,1.6275789996248,0.121185042204771,-1.85872244689562,388.878774459919,751.183715859511,8.56530833360808e-05,0.000105570466820576,8.56530833360808,10.5570466820576,1.99173834844952e-05
CA-CFAR,71,57,1e-05,1792,0,60,131,44,0.33587786259542,1985,9394273,0.000211298947773819,21.1298947773819,44,96,87,0.314285714285714,0.33587786259542,0.324723247232472,0,1,0,NaN,NaN,0.121185042204771,-1.85872244689562,0,348.800753620312,0.000202105757969842,0.000220802433068712,20.2105757969842,22.0802433068712,1.86966750988696e-05
G0,71,57,1e-05,1792,3,60,131,33,0.251908396946565,208,1934878,0.000107500317849497,10.7500317849497,33,48,98,0.407407407407407,0.251908396946565,0.311320754716981,0.771545767335814,0.228454232664186,0,7.53611253329523,14.4782365808595,0.121185042204771,-1.85872244689562,3947.72781624347,4531.7204477242,9.33872640840782e-05,0.000123143655523184,9.33872640840781,12.3143655523184,2.97563914391054e-05
G0-L1,71,57,1e-05,1792,2,60,131,6,0.0458015267175573,13,393760,3.30150345388054e-05,3.30150345388054,6,3,125,0.666666666666667,0.0458015267175573,0.0857142857142857,0.955288526172621,0.044711473827379,0,8.82463667216745,13.0996297166558,0.121185042204771,-1.85872244689562,59.990228150935,431.072794866378,1.75792287816859e-05,5.64560528277942e-05,1.75792287816859,5.64560528277942,3.88768240461083e-05
GenGamma,71,57,1e-05,1792,3,60,131,103,0.786259541984733,51437,9241334,0.00556597131972505,556.597131972505,103,24226,28,0.0042336306465535,0.786259541984733,0.00842191332788226,0.0139026785068269,0.986097321493173,0,0.279564251707024,0.324574456070583,0.121185042204771,-1.85872244689562,232.822365696628,1655.77257368389,0.00551810552456522,0.00561414728324515,551.810552456522,561.414728324515,9.60417586799243e-05
GenGamma-exact,71,57,1e-05,1792,3,60,131,90,0.687022900763359,15223,5538740,0.00274845903580959,274.845903580959,90,6167,41,0.0143838900431517,0.687022900763359,0.0281778334376957,0.393284844792669,0.606715155207331,0,0.705525437029352,0.912884031315197,0.121185042204771,-1.85872244689562,403.4807193221,1298.21263789058,0.00270502855493336,0.00279241062721374,270.502855493336,279.241062721374,8.73820722803792e-05
K,71,57,1e-05,1792,2,60,131,6,0.0458015267175573,30,393760,7.6188541243397e-05,7.6188541243397,6,7,125,0.461538461538462,0.0458015267175573,0.0833333333333333,0.955288526172621,0.044711473827379,0,NaN,NaN,0.121185042204771,-1.85872244689562,35.6935771156901,376.73195206364,5.140466058349e-05,0.000108762108495808,5.140466058349,10.8762108495808,5.73574479123179e-05
Lognormal,71,57,1e-05,1792,2,60,131,33,0.251908396946565,4154,9394273,0.000442184296751861,44.2184296751861,33,93,98,0.261904761904762,0.251908396946565,0.256809338521401,0,1,0,0.348112244388126,0.0345295644679291,0.121185042204771,-1.85872244689562,10.8940513738789,349.445493855458,0.000428841464788687,0.000455836562799258,42.8841464788687,45.5836562799258,2.69950980105704e-05
Weibull,71,57,1e-05,1792,2,60,131,104,0.793893129770992,13159,9394273,0.00140074702959984,140.074702959984,104,1817,27,0.0541384695471109,0.793893129770992,0.101364522417154,0,1,0,3.68438807791691,0.338580655412996,0.121185042204771,-1.85872244689562,14.3938379722571,353.26251707395,0.00137693139409046,0.00142487080117221,137.693139409046,142.487080117221,4.79394070817527e-05
BurrXII,81,65,1e-05,2336,3,60,131,52,0.396946564885496,365,3807462,9.58643842013394e-05,9.58643842013394,52,123,79,0.297142857142857,0.396946564885496,0.339869281045752,0.571785392899295,0.428214607100705,0,2.31302085214904,1.650659331077,0.121592685794167,-1.80749071784706,378.662688024096,723.906578043881,8.62812114455335e-05,0.000106220943899095,8.62812114455335,10.6220943899095,1.99397324535615e-05
CA-CFAR,81,65,1e-05,2336,0,60,131,45,0.343511450381679,2129,9394273,0.000226627435672776,22.6627435672776,45,100,86,0.310344827586207,0.343511450381679,0.326086956521739,0,1,0,NaN,NaN,0.121592685794167,-1.80749071784706,0,332.353058966358,0.000217103077836461,0.00023646199952021,21.7103077836461,23.646199952021,1.93589216837493e-05
G0,81,65,1e-05,2336,3,60,131,36,0.274809160305344,318,1961001,0.000162162079468598,16.2162079468598,36,60,95,0.375,0.274809160305344,0.317180616740088,0.768557956531093,0.231442043468907,0,8.12828784252615,10.1081483312403,0.121592685794167,-1.80749071784706,3925.92376688658,4491.16087673687,0.000144827973263867,0.000180999423194351,14.4827973263867,18.0999423194351,3.61714499304833e-05
G0-L1,81,65,1e-05,2336,2,60,131,4,0.0305343511450382,5,399815,1.25057839250653e-05,1.25057839250653,4,3,127,0.571428571428571,0.0305343511450382,0.0579710144927536,0.954817936954283,0.0451820630457167,0,6.37105872726817,10.2429864282376,0.121592685794167,-1.80749071784706,59.3547354927726,416.74581198667,4.06060606847527e-06,2.91840845774763e-05,0.406060606847527,2.91840845774763,2.5123478509001e-05
GenGamma,81,65,1e-05,2336,3,60,131,105,0.801526717557252,52578,9251097,0.00568343408354706,568.343408354706,105,24340,26,0.00429535692370628,0.801526717557252,0.008544921875,0.0129412241179885,0.987058775882012,0,0.304677079769153,0.299183996052434,0.121592685794167,-1.80749071784706,213.460966539271,1584.37720169569,0.00563509309345855,0.00573208483631701,563.509309345855,573.208483631701,9.69917428584538e-05
GenGamma-exact,81,65,1e-05,2336,3,60,131,83,0.633587786259542,14801,5544631,0.00266942921900484,266.942921900484,83,5508,48,0.014845287068503,0.633587786259542,0.0290108353722475,0.392344000306439,0.607655999693561,0,0.705037913271248,0.97079119560967,0.121592685794167,-1.80749071784706,368.559444912371,1252.46120256573,0.00262665115193586,0.00271272794589436,262.665115193586,271.272794589436,8.6076793958494e-05
K,81,65,1e-05,2336,2,60,131,5,0.0381679389312977,12,399815,3.00138814201568e-05,3.00138814201568,5,2,126,0.714285714285714,0.0381679389312977,0.072463768115942,0.954817936954283,0.0451820630457167,0,NaN,NaN,0.121592685794167,-1.80749071784706,37.5957901784075,362.457094727539,1.55087035878855e-05,5.24276231010836e-05,1.55087035878855,5.24276231010836,3.69189195131981e-05
Lognormal,81,65,1e-05,2336,2,60,131,35,0.267175572519084,4473,9394273,0.000476141155361357,47.6141155361357,35,95,96,0.269230769230769,0.267175572519084,0.268199233716475,0,1,0,0.348697699732806,0.0314826930361165,0.121592685794167,-1.80749071784706,12.0941247303614,333.71485569671,0.000462291888714513,0.000490299776495532,46.2291888714513,49.0299776495532,2.8007887781019e-05
Weibull,81,65,1e-05,2336,2,60,131,102,0.778625954198473,14090,9394273,0.00149984996177991,149.984996177991,102,1732,29,0.0556161395856052,0.778625954198473,0.10381679389313,0,1,0,3.67819247691368,0.316375604297631,0.121592685794167,-1.80749071784706,14.2163344248387,335.676871144221,0.00147520393978796,0.00152480402785837,147.520393978796,152.480402785837,4.96000880704183e-05
BurrXII,91,73,1e-05,2952,3,60,131,48,0.366412213740458,416,3829428,0.000108632411942462,10.8632411942462,48,129,83,0.271186440677966,0.366412213740458,0.311688311688312,0.569076723862811,0.430923276137189,0,2.24352989197537,1.64481045757215,0.121997968790518,-1.75773943408931,370.249411000081,718.29497357263,9.8443346949352e-05,0.000119589573300993,9.8443346949352,11.9589573300993,2.11462263516413e-05
CA-CFAR,91,73,1e-05,2952,0,60,131,45,0.343511450381679,2117,9394273,0.000225350061681197,22.5350061681197,45,97,86,0.316901408450704,0.343511450381679,0.32967032967033,0,1,0,NaN,NaN,0.121997968790518,-1.75773943408931,0,334.83371889176,0.000215852864391092,0.000235157472210423,21.5852864391092,23.5157472210423,1.93046078193309e-05
G0,91,73,1e-05,2952,3,60,131,36,0.274809160305344,395,1991583,0.000198334691549386,19.8334691549386,36,57,95,0.387096774193548,0.274809160305344,0.321428571428571,0.764956583904617,0.235043416095383,0,7.703023143255,9.95112866041638,0.121997968790518,-1.75773943408931,3818.1224422882,4389.32295981964,0.000179257118980469,0.00021888952336559,17.9257118980469,21.888952336559,3.96324043851208e-05
G0-L1,91,73,1e-05,2952,2,60,131,4,0.0305343511450382,28,404347,6.92474533012487e-05,6.92474533012487,4,5,127,0.444444444444444,0.0305343511450382,0.0571428571428571,0.954544564536424,0.0454554354635762,0,6.39674957254529,11.1248345077276,0.121997968790518,-1.75773943408931,54.1616853017305,410.39817736395,4.60149074601668e-05,0.000100080307355033,4.60149074601668,10.0080307355033,5.4065399894866e-05
GenGamma,91,73,1e-05,2952,3,60,131,105,0.801526717557252,54365,9259855,0.00587104225714118,587.104225714118,105,24582,26,0.00425325069874833,0.801526717557252,0.00846160045128536,0.0120776399519879,0.987922360048012,0,0.330907497916093,0.286477931685661,0.121997968790518,-1.75773943408931,219.899225335989,1610.13618695459,0.00582193601299374,0.0059204578454643,582.193601299374,592.04578454643,9.85218324705628e-05
GenGamma-exact,91,73,1e-05,2952,3,60,131,87,0.66412213740458,14806,5548542,0.00266844875644809,266.844875644809,87,5240,44,0.0163318941242726,0.66412213740458,0.0318798094540125,0.391512794355167,0.608487205644833,0,0.711471299048855,1.02515523806493,0.121997968790518,-1.75773943408931,365.631395742307,1241.64718590199,0.00262569357327133,0.00271172423307152,262.569357327133,271.172423307152,8.60306598001966e-05
K,91,73,1e-05,2952,2,60,131,4,0.0305343511450382,31,404347,7.6666823297811e-05,7.6666823297811,4,6,127,0.4,0.0305343511450382,0.0567375886524823,0.954544564536424,0.0454554354635762,0,NaN,NaN,0.121997968790518,-1.75773943408931,38.6878468426494,366.24534539492,5.20919624893126e-05,0.000108820686298532,5.20919624893126,10.8820686298532,5.67287238092198e-05
Lognormal,91,73,1e-05,2952,2,60,131,35,0.267175572519084,4729,9394273,0.000503391800515058,50.3391800515058,35,99,96,0.261194029850746,0.267175572519084,0.264150943396226,0,1,0,0.349278896174879,0.0300291613902506,0.121997968790518,-1.75773943408931,10.86490434271,336.435848601457,0.000489149066184318,0.000517943829880225,48.9149066184318,51.7943829880225,2.87947636959069e-05
Weibull,91,73,1e-05,2952,2,60,131,106,0.809160305343511,14649,9394273,0.001559354300221,155.9354300221,106,1705,25,0.0585311982330204,0.809160305343511,0.109165808444902,0,1,0,3.67206034827861,0.297643590348995,0.121997968790518,-1.75773943408931,13.5424887674187,338.877042489652,0.00153422289216398,0.00158479369885468,153.422289216398,158.479369885468,5.05708066906943e-05
BurrXII,101,73,1e-05,4872,3,60,131,44,0.33587786259542,420,3831232,0.000109625311127073,10.9625311127073,44,113,87,0.280254777070064,0.33587786259542,0.305555555555556,0.568123317574974,0.431876682425026,0,2.31936554379808,1.71609448924282,0.121999493948551,-1.71364342123156,381.030483820953,733.743388996673,9.93909968550825e-05,0.000120627299599442,9.93909968550825,12.0627299599442,2.12363027443591e-05
CA-CFAR,101,73,1e-05,4872,0,60,131,42,0.320610687022901,2187,9394273,0.000232801409965412,23.2801409965412,42,91,89,0.315789473684211,0.320610687022901,0.318181818181818,0,1,0,NaN,NaN,0.121999493948551,-1.71364342123156,0,348.54510856749,0.000223146843148066,0.000242766148997735,22.3146843148066,24.2766148997735,1.96193058496683e-05
G0,101,73,1e-05,4872,3,60,131,30,0.229007633587786,340,2002586,0.000169780473847315,16.9780473847315,30,47,101,0.38961038961039,0.229007633587786,0.288461538461538,0.763431709193181,0.236568290806819,0,7.57218912872621,9.41659583724427,0.121999493948551,-1.71364342123156,3971.04874908577,4542.20186368323,0.000152212651226103,0.000188819408664033,15.2212651226103,18.8819408664033,3.66067574379296e-05
G0-L1,101,73,1e-05,4872,2,60,131,5,0.0381679389312977,27,412979,6.53786270004044e-05,6.53786270004044,5,5,126,0.5,0.0381679389312977,0.0709219858156028,0.95379305989623,0.0462069401037703,0,5.4595966231293,8.6447614459726,0.121999493948551,-1.71364342123156,56.9987358177381,420.261618009745,4.30853552671939e-05,9.51210551088708e-05,4.30853552671939,9.51210551088708,5.2035699841677e-05
GenGamma,101,73,1e-05,4872,3,60,131,103,0.786259541984733,55952,9276358,0.00603167751826741,603.167751826741,103,24830,28,0.0041310712710063,0.786259541984733,0.00821895946377274,0.010542675424495,0.989457324575505,0,0.355908769702781,0.238828690570502,0.121999493948551,-1.71364342123156,221.371160812243,1593.3496814683,0.00598195083395863,0.00608171288993325,598.195083395863,608.171288993325,9.97620559746214e-05
GenGamma-exact,101,73,1e-05,4872,3,60,131,82,0.625954198473282,14265,5517157,0.00258557079307332,258.557079307332,82,4650,49,0.0173288250211327,0.625954198473282,0.0337240386592638,0.393872112731485,0.606127887268515,0,0.727336159068412,0.943213129421797,0.121999493948551,-1.71364342123156,376.189382470942,1253.4060261539,0.00254336669889744,0.00262829825503035,254.336669889744,262.829825503035,8.49315561329139e-05
K,101,73,1e-05,4872,2,60,131,6,0.0458015267175573,56,412979,0.000135600115260098,13.5600115260098,6,6,125,0.5,0.0458015267175573,0.0839160839160839,0.95379305989623,0.0462069401037703,0,NaN,NaN,0.121999493948551,-1.71364342123156,38.092995672987,370.907549299519,0.000102432444642166,0.000176084463915094,10.2432444642166,17.6084463915094,7.3652019272928e-05
Lognormal,101,73,1e-05,4872,2,60,131,34,0.259541984732824,4653,9394273,0.000495301765235053,49.5301765235053,34,102,97,0.25,0.259541984732824,0.254681647940075,0,1,0,0.349280952283827,0.0275179191837349,0.121999493948551,-1.71364342123156,10.7959271964998,341.181967245686,0.000481174703721313,0.000509738139085336,48.1174703721313,50.9738139085336,2.85634353640234e-05
Weibull,101,73,1e-05,4872,2,60,131,106,0.809160305343511,14704,9394273,0.00156520893101574,156.520893101574,106,1636,25,0.060849598163031,0.809160305343511,0.113187399893219,0,1,0,3.67204140537321,0.259255347858181,0.121999493948551,-1.71364342123156,14.0904571142837,344.428012398202,0.0015400302725278,0.00159069557464543,154.00302725278,159.069557464543,5.0665302117629e-05
BurrXII,111,79,1e-05,6080,3,60,131,38,0.290076335877863,430,3859289,0.000111419486853667,11.1419486853667,38,105,93,0.265734265734266,0.290076335877863,0.277372262773723,0.56489770759086,0.43510229240914,0,2.33768012169608,1.86502723769218,0.122105913185441,-1.66675273509677,369.547656176128,764.695590882201,0.000101136391037624,0.000122464530363742,10.1136391037624,12.2464530363742,2.13281393261176e-05
CA-CFAR,111,79,1e-05,6080,0,60,131,41,0.312977099236641,2379,9394273,0.000253239393830688,25.3239393830688,41,105,90,0.280821917808219,0.312977099236641,0.296028880866426,0,1,0,NaN,NaN,0.122105913185441,-1.66675273509677,0,382.799652440897,0.00024316568243182,0.000263623173420239,24.316568243182,26.3623173420239,2.04574909884187e-05
G0,111,79,1e-05,6080,3,60,131,27,0.206106870229008,374,2026817,0.00018452578599844,18.452578599844,27,48,104,0.36,0.206106870229008,0.262135922330097,0.760960150690471,0.239039849309529,0,8.92712840317517,10.9335055634609,0.122105913185441,-1.66675273509677,3894.06844392822,4515.23109216381,0.00016629767141653,0.000204206182324605,16.629767141653,20.4206182324605,3.79085109080751e-05
